 ,Label,Area,Mean,X,Y
1,PA99N2-1__Innovator__4.jpg,0,196,2023,1849
2,PA99N2-1__Innovator__4.jpg,0,196,2033,1871
3,PA99N2-1__Innovator__4.jpg,0,198,2108.333,1897
4,PA99N2-1__Innovator__4.jpg,0,200,2155.667,1925.667
5,PA99N2-1__Innovator__4.jpg,0,200,2193.667,1946.333
6,PA99N2-1__Innovator__4.jpg,0,200,2197,2004.333
7,PA99N2-1__Innovator__4.jpg,0,199,2144.333,1999.667
8,PA99N2-1__Innovator__4.jpg,0,196,2036.333,1969
9,PA99N2-1__Innovator__4.jpg,0,196,2017.667,2010.333
10,PA99N2-1__Innovator__4.jpg,0,196,2027.667,2045
11,PA99N2-1__Innovator__4.jpg,0,197,2031,2079
12,PA99N2-1__Innovator__4.jpg,0,197,2020.333,2153
13,PA99N2-1__Innovator__4.jpg,0,199,1983.667,2149
14,PA99N2-1__Innovator__4.jpg,0,198,1935.667,2137.667
15,PA99N2-1__Innovator__4.jpg,0,199,1924.333,2161.667
16,PA99N2-1__Innovator__4.jpg,0,196,1923,2180.333
17,PA99N2-1__Innovator__4.jpg,0,197,1940.333,2202.333
18,PA99N2-1__Innovator__4.jpg,0,196,1933.667,2217.667
19,PA99N2-1__Innovator__4.jpg,0,197,1901.667,2239.667
20,PA99N2-1__Innovator__4.jpg,0,197,1850.333,2240.333
21,PA99N2-1__Innovator__4.jpg,0,202,1792.333,2229
22,PA99N2-1__Innovator__4.jpg,0,191,1727,2235
23,PA99N2-1__Innovator__4.jpg,0,203,1688.333,2212.333
24,PA99N2-1__Innovator__4.jpg,0,204,1685,2186.333
25,PA99N2-1__Innovator__4.jpg,0,201,1746.333,2139
26,PA99N2-1__Innovator__4.jpg,0,200,1751.667,2098.333
27,PA99N2-1__Innovator__4.jpg,0,202,1714.333,2101.667
28,PA99N2-1__Innovator__4.jpg,0,202,1660.333,2076.333
29,PA99N2-1__Innovator__4.jpg,0,201,1659,2095.667
30,PA99N2-1__Innovator__4.jpg,0,202,1705.667,2099
31,PA99N2-1__Innovator__4.jpg,0,203,1714.333,2063
32,PA99N2-1__Innovator__4.jpg,0,202,1745.667,2017.667
33,PA99N2-1__Innovator__4.jpg,0,200,1731.667,1977
34,PA99N2-1__Innovator__4.jpg,0,185,980.333,2550.667
35,PA99N2-1__Innovator__4.jpg,0,195,994.333,2546.667
36,PA99N2-1__Innovator__4.jpg,0,165,995,2538
37,PA99N2-1__Innovator__4.jpg,0,179,1006.333,2528
38,PA99N2-1__Innovator__4.jpg,0,195,1017,2512.667
39,PA99N2-1__Innovator__4.jpg,0,199,997.667,2521.333
40,PA99N2-1__Innovator__4.jpg,0,199,981.667,2538.667
41,PA99N2-1__Innovator__4.jpg,0,199,988.333,2610
42,PA99N2-1__Innovator__4.jpg,0,200,975.667,2645.333
43,PA99N2-1__Innovator__4.jpg,0,200,1041,2637.333
44,PA99N2-1__Innovator__4.jpg,0,199,1074.333,2616.667
45,PA99N2-1__Innovator__4.jpg,0,199,1075,2611.333
46,PA99N2-1__Innovator__4.jpg,0,198,1081.667,2598.667
47,PA99N2-1__Innovator__4.jpg,0,199,1109.667,2618.667
48,PA99N2-1__Innovator__4.jpg,0,205,1133.667,2652
49,PA99N2-1__Innovator__4.jpg,0,204,1133,2672.667
50,PA99N2-1__Innovator__4.jpg,0,200,1149,2678
51,PA99N2-1__Innovator__4.jpg,0,202,1153,2671.333
52,PA99N2-1__Innovator__4.jpg,0,202,1100.333,2671.333
53,PA99N2-1__Innovator__4.jpg,0,200,1071,2706
54,PA99N2-1__Innovator__4.jpg,0,199,1039,2721.333
55,PA99N2-1__Innovator__4.jpg,0,200,979.667,2776.667
56,PA99N2-1__Innovator__4.jpg,0,200,967,2826
57,PA99N2-1__Innovator__4.jpg,0,200,992.333,2834
58,PA99N2-1__Innovator__4.jpg,0,198,1011.667,2825.333
59,PA99N2-1__Innovator__4.jpg,0,197,1018.333,2830
60,PA99N2-1__Innovator__4.jpg,0,197,1029.667,2834.667
61,PA99N2-1__Innovator__4.jpg,0,197,1041,2836
62,PA99N2-1__Innovator__4.jpg,0,198,1050.333,2834
63,PA99N2-1__Innovator__4.jpg,0,198,1052.333,2824
64,PA99N2-1__Innovator__4.jpg,0,196,1051,2812.667
65,PA99N2-1__Innovator__4.jpg,0,202,1042.333,2792
66,PA99N2-1__Innovator__4.jpg,0,206,1243.667,2737.333
67,PA99N2-1__Innovator__4.jpg,0,205,1240.333,2744.667
68,PA99N2-1__Innovator__4.jpg,0,198,1239,2752.667
69,PA99N2-1__Innovator__4.jpg,0,192,1243.667,2759.333
70,PA99N2-1__Innovator__4.jpg,0,191,1249,2763.333
71,PA99N2-1__Innovator__4.jpg,0,192,1259.667,2764.667
72,PA99N2-1__Innovator__4.jpg,0,193,1265.667,2762
73,PA99N2-1__Innovator__4.jpg,0,195,1269.667,2758.667
74,PA99N2-1__Innovator__4.jpg,0,199,1272.333,2752
75,PA99N2-1__Innovator__4.jpg,0,203,1273,2738
76,PA99N2-1__Innovator__4.jpg,0,201,1331.667,2678.667
77,PA99N2-1__Innovator__4.jpg,0,201,1336.333,2668
78,PA99N2-1__Innovator__4.jpg,0,203,1343.667,2654
79,PA99N2-1__Innovator__4.jpg,0,202,1353,2649.333
80,PA99N2-1__Innovator__4.jpg,0,203,1371,2650.667
81,PA99N2-1__Innovator__4.jpg,0,206,1383,2652.667
82,PA99N2-1__Innovator__4.jpg,0,206,1397,2655.333
83,PA99N2-1__Innovator__4.jpg,0,208,1420.333,2676.667
84,PA99N2-1__Innovator__4.jpg,0,203,1421.667,2722.667
85,PA99N2-1__Innovator__4.jpg,0,207,2310.667,3212
86,PA99N2-1__Innovator__4.jpg,0,207,2336,3276.667
87,PA99N2-1__Innovator__4.jpg,0,207,2360.667,3357.333
88,PA99N2-1__Innovator__4.jpg,0,205,2445.333,3414
89,PA99N2-1__Innovator__4.jpg,0,210,2476.667,3375.333
90,PA99N2-1__Innovator__4.jpg,0,212,2472.667,3280
91,PA99N2-1__Innovator__4.jpg,0,211,2489.333,3218
92,PA99N2-1__Innovator__4.jpg,0,210,2519.333,3171.333
93,PA99N2-1__Innovator__4.jpg,0,206,2531.333,3192
94,PA99N2-1__Innovator__4.jpg,0,210,2530,3230
95,PA99N2-1__Innovator__4.jpg,0,208,2530,3291.333
96,PA99N2-1__Innovator__4.jpg,0,212,2514.667,3372
97,PA99N2-1__Innovator__4.jpg,0,210,2524.667,3402
98,PA99N2-1__Innovator__4.jpg,0,209,2531.333,3434
99,PA99N2-1__Innovator__4.jpg,0,203,2538.667,3466
100,Red,0,204,2540,3476
101,PA99N2-1__Innovator__4.jpg,0,213,2023,1849
