 ,Label,Area,Mean,X,Y
1,PA99N2-1__Innovator__4.jpg,0,157,776.667,1502
2,PA99N2-1__Innovator__4.jpg,0,160,775,1504
3,PA99N2-1__Innovator__4.jpg,0,156,774.333,1507
4,PA99N2-1__Innovator__4.jpg,0,157,776,1509.667
5,PA99N2-1__Innovator__4.jpg,0,155,781.333,1511.333
6,PA99N2-1__Innovator__4.jpg,0,156,781,1507
7,PA99N2-1__Innovator__4.jpg,0,156,799.333,1506.333
8,PA99N2-1__Innovator__4.jpg,0,160,795.333,1507.667
9,PA99N2-1__Innovator__4.jpg,0,151,793.667,1513.333
10,PA99N2-1__Innovator__4.jpg,0,155,800.333,1512.333
11,PA99N2-1__Innovator__4.jpg,0,155,796,1510
12,PA99N2-1__Innovator__4.jpg,0,158,877.333,1493
13,PA99N2-1__Innovator__4.jpg,0,166,875,1495.667
14,PA99N2-1__Innovator__4.jpg,0,162,880,1493.667
15,PA99N2-1__Innovator__4.jpg,0,156,931,1557.667
16,PA99N2-1__Innovator__4.jpg,0,154,930.333,1561
17,PA99N2-1__Innovator__4.jpg,0,149,931,1563.333
18,PA99N2-1__Innovator__4.jpg,0,155,932.333,1608
19,PA99N2-1__Innovator__4.jpg,0,156,936.667,1609.333
20,PA99N2-1__Innovator__4.jpg,0,154,939.667,1612.667
21,PA99N2-1__Innovator__4.jpg,0,151,619,1971.667
22,PA99N2-1__Innovator__4.jpg,0,160,622.667,1969
23,PA99N2-1__Innovator__4.jpg,0,154,627.667,1970.667
24,PA99N2-1__Innovator__4.jpg,0,156,606,1974.667
25,PA99N2-1__Innovator__4.jpg,0,169,600,1971.333
26,PA99N2-1__Innovator__4.jpg,0,150,602.333,1977
27,PA99N2-1__Innovator__4.jpg,0,135,618.667,1998.333
28,PA99N2-1__Innovator__4.jpg,0,144,627,1994.333
29,PA99N2-1__Innovator__4.jpg,0,136,625.667,1999.667
30,PA99N2-1__Innovator__4.jpg,0,167,652.667,2068
31,PA99N2-1__Innovator__4.jpg,0,171,658.333,2071.667
32,PA99N2-1__Innovator__4.jpg,0,169,655.667,2075
33,PA99N2-1__Innovator__4.jpg,0,145,618.333,2085.667
34,PA99N2-1__Innovator__4.jpg,0,145,622.667,2090.667
35,PA99N2-1__Innovator__4.jpg,0,145,618.333,2090.667
36,PA99N2-1__Innovator__4.jpg,0,129,1166,2449.667
37,PA99N2-1__Innovator__4.jpg,0,132,1167.333,2445
38,PA99N2-1__Innovator__4.jpg,0,137,1169.667,2447.667
39,PA99N2-1__Innovator__4.jpg,0,40,1051.333,2529.667
40,PA99N2-1__Innovator__4.jpg,0,41,1055.333,2530
41,PA99N2-1__Innovator__4.jpg,0,43,1052.333,2534
42,PA99N2-1__Innovator__4.jpg,0,157,1118,2449
43,PA99N2-1__Innovator__4.jpg,0,159,1114.333,2451.333
