 ,Label,Area,Mean,X,Y
1,PA99N2-1__Innovator__4.jpg,0,174,791,3165.500
2,PA99N2-1__Innovator__4.jpg,0,161,793.750,3172
3,PA99N2-1__Innovator__4.jpg,0,129,801.750,3176.250
4,PA99N2-1__Innovator__4.jpg,0,134,809.250,3173.500
5,PA99N2-1__Innovator__4.jpg,0,150,770,3195
6,PA99N2-1__Innovator__4.jpg,0,179,772,3190.500
7,PA99N2-1__Innovator__4.jpg,0,166,789,3194.500
8,PA99N2-1__Innovator__4.jpg,0,129,785.500,3200.250
9,PA99N2-1__Innovator__4.jpg,0,184,577.250,3120.250
10,PA99N2-1__Innovator__4.jpg,0,197,585,3115.750
11,PA99N2-1__Innovator__4.jpg,0,185,596.750,3116.500
12,PA99N2-1__Innovator__4.jpg,0,144,598.250,3123.250
13,PA99N2-1__Innovator__4.jpg,0,132,596.250,3128
14,PA99N2-1__Innovator__4.jpg,0,124,587.750,3129
15,PA99N2-1__Innovator__4.jpg,0,155,585.250,3102
16,PA99N2-1__Innovator__4.jpg,0,186,597,3089.750
17,PA99N2-1__Innovator__4.jpg,0,201,594,3083.750
18,PA99N2-1__Innovator__4.jpg,0,213,589.250,3079.750
19,PA99N2-1__Innovator__4.jpg,0,142,579.250,3076.750
20,PA99N2-1__Innovator__4.jpg,0,210,853,2633.750
21,PA99N2-1__Innovator__4.jpg,0,201,847.750,2636.250
22,PA99N2-1__Innovator__4.jpg,0,191,843.500,2639.250
23,PA99N2-1__Innovator__4.jpg,0,151,842.250,2643.250
24,PA99N2-1__Innovator__4.jpg,0,184,839.750,2651.750
25,PA99N2-1__Innovator__4.jpg,0,180,839.750,2657.250
26,PA99N2-1__Innovator__4.jpg,0,139,843.250,2662.750
27,PA99N2-1__Innovator__4.jpg,0,148,851,2661.250
28,PA99N2-1__Innovator__4.jpg,0,149,853.500,2657
29,PA99N2-1__Innovator__4.jpg,0,178,684,2499
30,PA99N2-1__Innovator__4.jpg,0,206,680.750,2501.250
31,PA99N2-1__Innovator__4.jpg,0,170,680.500,2505.250
32,PA99N2-1__Innovator__4.jpg,0,134,685.750,2510.250
33,PA99N2-1__Innovator__4.jpg,0,126,693,2511.750
34,PA99N2-1__Innovator__4.jpg,0,147,699,2508.500
35,PA99N2-1__Innovator__4.jpg,0,193,825.500,2158
36,PA99N2-1__Innovator__4.jpg,0,198,830,2162.250
37,PA99N2-1__Innovator__4.jpg,0,193,831,2165.750
38,PA99N2-1__Innovator__4.jpg,0,159,830.750,2170.250
39,PA99N2-1__Innovator__4.jpg,0,143,828.750,2173.750
40,PA99N2-1__Innovator__4.jpg,0,128,825,2176
41,PA99N2-1__Innovator__4.jpg,0,123,819,2176.250
42,PA99N2-1__Innovator__4.jpg,0,184,813.750,2173.250
43,PA99N2-1__Innovator__4.jpg,0,165,871.250,2199.500
44,PA99N2-1__Innovator__4.jpg,0,188,870.250,2192.250
45,PA99N2-1__Innovator__4.jpg,0,172,874.750,2189
46,PA99N2-1__Innovator__4.jpg,0,205,884.500,2189.250
