 ,Label,Area,Mean,X,Y
1,PA99N82-4__A06084-1TE__2019.jpg,0,193,723.750,2286.750
2,PA99N82-4__A06084-1TE__2019.jpg,0,192,729,2278
3,PA99N82-4__A06084-1TE__2019.jpg,0,166,741.750,2290.250
4,PA99N82-4__A06084-1TE__2019.jpg,0,119,732.750,2300
5,PA99N82-4__A06084-1TE__2019.jpg,0,151,718,2371.750
6,PA99N82-4__A06084-1TE__2019.jpg,0,176,718.500,2362.250
7,PA99N82-4__A06084-1TE__2019.jpg,0,142,709.250,2375
8,PA99N82-4__A06084-1TE__2019.jpg,0,209,721.500,2383.250
9,PA99N82-4__A06084-1TE__2019.jpg,0,168,727,2397.250
10,PA99N82-4__A06084-1TE__2019.jpg,0,128,718.750,2400
11,PA99N82-4__A06084-1TE__2019.jpg,0,152,710.500,2399
12,PA99N82-4__A06084-1TE__2019.jpg,0,198,781,2415.500
13,PA99N82-4__A06084-1TE__2019.jpg,0,202,787.750,2411.750
14,PA99N82-4__A06084-1TE__2019.jpg,0,186,798.500,2415
15,PA99N82-4__A06084-1TE__2019.jpg,0,160,799.750,2424
16,PA99N82-4__A06084-1TE__2019.jpg,0,117,794,2427.250
17,PA99N82-4__A06084-1TE__2019.jpg,0,141,787,2426.250
18,PA99N82-4__A06084-1TE__2019.jpg,0,191,1221.750,2374.250
19,PA99N82-4__A06084-1TE__2019.jpg,0,198,1214.500,2378.500
20,PA99N82-4__A06084-1TE__2019.jpg,0,171,1213.750,2385.500
21,PA99N82-4__A06084-1TE__2019.jpg,0,98,1221.250,2390.750
22,PA99N82-4__A06084-1TE__2019.jpg,0,90,1228.500,2387.750
23,PA99N82-4__A06084-1TE__2019.jpg,0,99,1234.500,2385.750
24,PA99N82-4__A06084-1TE__2019.jpg,0,151,1247.500,2392
25,PA99N82-4__A06084-1TE__2019.jpg,0,160,1252.750,2386.500
26,PA99N82-4__A06084-1TE__2019.jpg,0,155,1177.250,2424.750
27,PA99N82-4__A06084-1TE__2019.jpg,0,128,1185.250,2433.750
